source_root,relative_path,extension,size_bytes,relevance_score,matched_keywords,contains_range32,contains_32track,contains_scan_order,contains_heat_load,contains_abaqus,contains_mdb,contains_job,notes
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A10_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A10_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A10_V01\J2D_RLV2C_A10_V01.inp,.inp,104345,12,cae;abaqus;inp;track;scan;32track;model;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A10_V01\J2D_RLV2C_A10_V01.jnl,.jnl,27823,21,cae;abaqus;inp;jnl;heat;load;track;scan;32track;model;generate;lded,False,True,True,True,True,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A10_V01\strategy_metadata.json,.json,3872,23,cae;abaqus;inp;jnl;heat;load;track;scan;32track;full;model;generation;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A11_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A11_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A11_V01\J2D_RLV2C_A11_V01.inp,.inp,104345,12,cae;abaqus;inp;track;scan;32track;model;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A11_V01\J2D_RLV2C_A11_V01.jnl,.jnl,27823,21,cae;abaqus;inp;jnl;heat;load;track;scan;32track;model;generate;lded,False,True,True,True,True,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A11_V01\strategy_metadata.json,.json,3860,23,cae;abaqus;inp;jnl;heat;load;track;scan;32track;full;model;generation;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A12_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A12_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A12_V01\J2D_RLV2C_A12_V01.inp,.inp,104345,12,cae;abaqus;inp;track;scan;32track;model;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A12_V01\J2D_RLV2C_A12_V01.jnl,.jnl,27823,21,cae;abaqus;inp;jnl;heat;load;track;scan;32track;model;generate;lded,False,True,True,True,True,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A12_V01\strategy_metadata.json,.json,3848,23,cae;abaqus;inp;jnl;heat;load;track;scan;32track;full;model;generation;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A13_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A13_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A13_V01\J2D_RLV2C_A13_V01.inp,.inp,104345,12,cae;abaqus;inp;track;scan;32track;model;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A13_V01\J2D_RLV2C_A13_V01.jnl,.jnl,27823,21,cae;abaqus;inp;jnl;heat;load;track;scan;32track;model;generate;lded,False,True,True,True,True,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A13_V01\strategy_metadata.json,.json,3850,23,cae;abaqus;inp;jnl;heat;load;track;scan;32track;full;model;generation;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A14_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A14_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A14_V01\J2D_RLV2C_A14_V01.inp,.inp,104345,12,cae;abaqus;inp;track;scan;32track;model;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A14_V01\J2D_RLV2C_A14_V01.jnl,.jnl,27823,21,cae;abaqus;inp;jnl;heat;load;track;scan;32track;model;generate;lded,False,True,True,True,True,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A14_V01\strategy_metadata.json,.json,3891,23,cae;abaqus;inp;jnl;heat;load;track;scan;32track;full;model;generation;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A15_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A15_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A15_V01\J2D_RLV2C_A15_V01.inp,.inp,104345,12,cae;abaqus;inp;track;scan;32track;model;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A15_V01\J2D_RLV2C_A15_V01.jnl,.jnl,27823,21,cae;abaqus;inp;jnl;heat;load;track;scan;32track;model;generate;lded,False,True,True,True,True,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A15_V01\strategy_metadata.json,.json,3853,23,cae;abaqus;inp;jnl;heat;load;track;scan;32track;full;model;generation;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A16_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A16_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A16_V01\J2D_RLV2C_A16_V01.inp,.inp,104345,12,cae;abaqus;inp;track;scan;32track;model;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A16_V01\J2D_RLV2C_A16_V01.jnl,.jnl,27823,21,cae;abaqus;inp;jnl;heat;load;track;scan;32track;model;generate;lded,False,True,True,True,True,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A16_V01\strategy_metadata.json,.json,3857,23,cae;abaqus;inp;jnl;heat;load;track;scan;32track;full;model;generation;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A17_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A17_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A17_V01\J2D_RLV2C_A17_V01.inp,.inp,104345,12,cae;abaqus;inp;track;scan;32track;model;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A17_V01\J2D_RLV2C_A17_V01.jnl,.jnl,27823,21,cae;abaqus;inp;jnl;heat;load;track;scan;32track;model;generate;lded,False,True,True,True,True,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A17_V01\strategy_metadata.json,.json,3852,23,cae;abaqus;inp;jnl;heat;load;track;scan;32track;full;model;generation;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A18_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A18_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A18_V01\J2D_RLV2C_A18_V01.inp,.inp,104345,12,cae;abaqus;inp;track;scan;32track;model;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A18_V01\J2D_RLV2C_A18_V01.jnl,.jnl,27823,21,cae;abaqus;inp;jnl;heat;load;track;scan;32track;model;generate;lded,False,True,True,True,True,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A18_V01\strategy_metadata.json,.json,3857,23,cae;abaqus;inp;jnl;heat;load;track;scan;32track;full;model;generation;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A19_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A19_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A19_V01\J2D_RLV2C_A19_V01.inp,.inp,104345,12,cae;abaqus;inp;track;scan;32track;model;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A19_V01\J2D_RLV2C_A19_V01.jnl,.jnl,27823,21,cae;abaqus;inp;jnl;heat;load;track;scan;32track;model;generate;lded,False,True,True,True,True,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A19_V01\strategy_metadata.json,.json,3851,23,cae;abaqus;inp;jnl;heat;load;track;scan;32track;full;model;generation;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A20_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A20_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A20_V01\J2D_RLV2C_A20_V01.inp,.inp,104345,12,cae;abaqus;inp;track;scan;32track;model;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A20_V01\J2D_RLV2C_A20_V01.jnl,.jnl,27823,21,cae;abaqus;inp;jnl;heat;load;track;scan;32track;model;generate;lded,False,True,True,True,True,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A20_V01\strategy_metadata.json,.json,3858,23,cae;abaqus;inp;jnl;heat;load;track;scan;32track;full;model;generation;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A21_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A21_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A21_V01\J2D_RLV2C_A21_V01.inp,.inp,104345,12,cae;abaqus;inp;track;scan;32track;model;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A21_V01\J2D_RLV2C_A21_V01.jnl,.jnl,27823,21,cae;abaqus;inp;jnl;heat;load;track;scan;32track;model;generate;lded,False,True,True,True,True,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A21_V01\strategy_metadata.json,.json,3876,23,cae;abaqus;inp;jnl;heat;load;track;scan;32track;full;model;generation;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A22_V01\boundary_inp_summary.csv,.csv,186,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A22_V01\boundary_inp_summary.md,.md,276,6,cae;inp;track;32track;model;lded,False,False,False,False,False,False,False,supporting source or documentation
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A22_V01\J2D_RLV2C_A22_V01.inp,.inp,104345,12,cae;abaqus;inp;track;scan;32track;model;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A22_V01\J2D_RLV2C_A22_V01.jnl,.jnl,27823,21,cae;abaqus;inp;jnl;heat;load;track;scan;32track;model;generate;lded,False,True,True,True,True,True,True,candidate generation/template source
D:\Projects\RL-LAM-ScanOpt,LDED_2D_CAE_Framework\cae_models\32track_RL_component_v2_conservative30_v01\RLV2C_A22_V01\strategy_metadata.json,.json,3870,23,cae;abaqus;inp;jnl;heat;load;track;scan;32track;full;model;generation;generate;lded,False,True,True,True,True,False,True,candidate generation/template source
