n,jnl_path,line,matched_tokens,snippet
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,143,mdb.models,"0140:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0141:     '[#80000000 ]', ), ), name='set_body_heat_09')
0142: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0143:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0144:     '[#20000000 ]', ), ), name='set_body_heat_10')
0145: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0146:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,144,set_body_heat_,"0141:     '[#80000000 ]', ), ), name='set_body_heat_09')
0142: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0143:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0144:     '[#20000000 ]', ), ), name='set_body_heat_10')
0145: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0146:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0147:     '[#8000000 ]', ), ), name='set_body_heat_11')"
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,145,mdb.models,"0142: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0143:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0144:     '[#20000000 ]', ), ), name='set_body_heat_10')
0145: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0146:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0147:     '[#8000000 ]', ), ), name='set_body_heat_11')
0148: mdb.models['Model-1'].parts['part_plate'].Set(faces="
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,146,mdb.models,"0143:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0144:     '[#20000000 ]', ), ), name='set_body_heat_10')
0145: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0146:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0147:     '[#8000000 ]', ), ), name='set_body_heat_11')
0148: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0149:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,147,set_body_heat_,"0144:     '[#20000000 ]', ), ), name='set_body_heat_10')
0145: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0146:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0147:     '[#8000000 ]', ), ), name='set_body_heat_11')
0148: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0149:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0150:     '[#2000000 ]', ), ), name='set_body_heat_12')"
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,148,mdb.models,"0145: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0146:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0147:     '[#8000000 ]', ), ), name='set_body_heat_11')
0148: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0149:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0150:     '[#2000000 ]', ), ), name='set_body_heat_12')
0151: mdb.models['Model-1'].parts['part_plate'].Set(faces="
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,149,mdb.models,"0146:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0147:     '[#8000000 ]', ), ), name='set_body_heat_11')
0148: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0149:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0150:     '[#2000000 ]', ), ), name='set_body_heat_12')
0151: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0152:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,150,set_body_heat_,"0147:     '[#8000000 ]', ), ), name='set_body_heat_11')
0148: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0149:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0150:     '[#2000000 ]', ), ), name='set_body_heat_12')
0151: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0152:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0153:     '[#800000 ]', ), ), name='set_body_heat_13')"
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,151,mdb.models,"0148: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0149:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0150:     '[#2000000 ]', ), ), name='set_body_heat_12')
0151: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0152:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0153:     '[#800000 ]', ), ), name='set_body_heat_13')
0154: mdb.models['Model-1'].parts['part_plate'].Set(faces="
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,152,mdb.models,"0149:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0150:     '[#2000000 ]', ), ), name='set_body_heat_12')
0151: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0152:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0153:     '[#800000 ]', ), ), name='set_body_heat_13')
0154: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0155:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,153,set_body_heat_,"0150:     '[#2000000 ]', ), ), name='set_body_heat_12')
0151: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0152:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0153:     '[#800000 ]', ), ), name='set_body_heat_13')
0154: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0155:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0156:     '[#200000 ]', ), ), name='set_body_heat_14')"
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,154,mdb.models,"0151: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0152:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0153:     '[#800000 ]', ), ), name='set_body_heat_13')
0154: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0155:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0156:     '[#200000 ]', ), ), name='set_body_heat_14')
0157: mdb.models['Model-1'].parts['part_plate'].Set(faces="
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,155,mdb.models,"0152:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0153:     '[#800000 ]', ), ), name='set_body_heat_13')
0154: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0155:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0156:     '[#200000 ]', ), ), name='set_body_heat_14')
0157: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0158:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,156,set_body_heat_,"0153:     '[#800000 ]', ), ), name='set_body_heat_13')
0154: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0155:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0156:     '[#200000 ]', ), ), name='set_body_heat_14')
0157: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0158:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0159:     '[#80000 ]', ), ), name='set_body_heat_15')"
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,157,mdb.models,"0154: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0155:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0156:     '[#200000 ]', ), ), name='set_body_heat_14')
0157: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0158:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0159:     '[#80000 ]', ), ), name='set_body_heat_15')
0160: mdb.models['Model-1'].parts['part_plate'].Set(faces="
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,158,mdb.models,"0155:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0156:     '[#200000 ]', ), ), name='set_body_heat_14')
0157: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0158:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0159:     '[#80000 ]', ), ), name='set_body_heat_15')
0160: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0161:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,159,set_body_heat_,"0156:     '[#200000 ]', ), ), name='set_body_heat_14')
0157: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0158:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0159:     '[#80000 ]', ), ), name='set_body_heat_15')
0160: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0161:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0162:     '[#20000 ]', ), ), name='set_body_heat_16')"
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,160,mdb.models,"0157: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0158:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0159:     '[#80000 ]', ), ), name='set_body_heat_15')
0160: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0161:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0162:     '[#20000 ]', ), ), name='set_body_heat_16')
0163: mdb.models['Model-1'].parts['part_plate'].Set(faces="
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,161,mdb.models,"0158:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0159:     '[#80000 ]', ), ), name='set_body_heat_15')
0160: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0161:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0162:     '[#20000 ]', ), ), name='set_body_heat_16')
0163: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0164:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,162,set_body_heat_,"0159:     '[#80000 ]', ), ), name='set_body_heat_15')
0160: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0161:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0162:     '[#20000 ]', ), ), name='set_body_heat_16')
0163: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0164:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0165:     '[#8000 ]', ), ), name='set_body_heat_17')"
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,163,mdb.models,"0160: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0161:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0162:     '[#20000 ]', ), ), name='set_body_heat_16')
0163: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0164:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0165:     '[#8000 ]', ), ), name='set_body_heat_17')
0166: mdb.models['Model-1'].parts['part_plate'].Set(faces="
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,164,mdb.models,"0161:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0162:     '[#20000 ]', ), ), name='set_body_heat_16')
0163: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0164:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0165:     '[#8000 ]', ), ), name='set_body_heat_17')
0166: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0167:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,165,set_body_heat_,"0162:     '[#20000 ]', ), ), name='set_body_heat_16')
0163: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0164:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0165:     '[#8000 ]', ), ), name='set_body_heat_17')
0166: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0167:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0168:     '[#2000 ]', ), ), name='set_body_heat_18')"
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,166,mdb.models,"0163: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0164:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0165:     '[#8000 ]', ), ), name='set_body_heat_17')
0166: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0167:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0168:     '[#2000 ]', ), ), name='set_body_heat_18')
0169: mdb.models['Model-1'].parts['part_plate'].Set(faces="
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,167,mdb.models,"0164:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0165:     '[#8000 ]', ), ), name='set_body_heat_17')
0166: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0167:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0168:     '[#2000 ]', ), ), name='set_body_heat_18')
0169: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0170:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,168,set_body_heat_,"0165:     '[#8000 ]', ), ), name='set_body_heat_17')
0166: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0167:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0168:     '[#2000 ]', ), ), name='set_body_heat_18')
0169: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0170:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0171:     '[#800 ]', ), ), name='set_body_heat_19')"
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,169,mdb.models,"0166: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0167:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0168:     '[#2000 ]', ), ), name='set_body_heat_18')
0169: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0170:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0171:     '[#800 ]', ), ), name='set_body_heat_19')
0172: mdb.models['Model-1'].parts['part_plate'].Set(faces="
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,170,mdb.models,"0167:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0168:     '[#2000 ]', ), ), name='set_body_heat_18')
0169: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0170:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0171:     '[#800 ]', ), ), name='set_body_heat_19')
0172: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0173:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,171,set_body_heat_,"0168:     '[#2000 ]', ), ), name='set_body_heat_18')
0169: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0170:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0171:     '[#800 ]', ), ), name='set_body_heat_19')
0172: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0173:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0174:     '[#200 ]', ), ), name='set_body_heat_20')"
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,172,mdb.models,"0169: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0170:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0171:     '[#800 ]', ), ), name='set_body_heat_19')
0172: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0173:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0174:     '[#200 ]', ), ), name='set_body_heat_20')
0175: mdb.models['Model-1'].parts['part_plate'].Set(faces="
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,173,mdb.models,"0170:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0171:     '[#800 ]', ), ), name='set_body_heat_19')
0172: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0173:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0174:     '[#200 ]', ), ), name='set_body_heat_20')
0175: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0176:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,174,set_body_heat_,"0171:     '[#800 ]', ), ), name='set_body_heat_19')
0172: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0173:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0174:     '[#200 ]', ), ), name='set_body_heat_20')
0175: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0176:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0177:     '[#80 ]', ), ), name='set_body_heat_21')"
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,175,mdb.models,"0172: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0173:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0174:     '[#200 ]', ), ), name='set_body_heat_20')
0175: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0176:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0177:     '[#80 ]', ), ), name='set_body_heat_21')
0178: mdb.models['Model-1'].parts['part_plate'].Set(faces="
24,E:\Projects\RL-LAM-ScanOpt\cae_model\24track_full\sanity_base\24track_sanity_base.jnl,176,mdb.models,"0173:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0174:     '[#200 ]', ), ), name='set_body_heat_20')
0175: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0176:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask((
0177:     '[#80 ]', ), ), name='set_body_heat_21')
0178: mdb.models['Model-1'].parts['part_plate'].Set(faces=
0179:     mdb.models['Model-1'].parts['part_plate'].faces.getSequenceFromMask(("
